ticker,company_name,company_name_jp,sector,industry,country,website,business_summary,employees,market_cap,currency,exchange,current_price,previous_close,method,datadate
6210,"TOYO INNOVEX Co., Ltd.",TOYO INNOVEX CO LTD,Industrials,Specialty Industrial Machinery,Japan,https://www.toyo-invx.com,"TOYO INNOVEX Co., Ltd. manufactures and sells plastic injection molding machines, die-casting machines, peripheral automation equipment, and related components worldwide. The company offers electric injection molding machines, two-color/dissimilar-material injection molding machines, electric vertical injection molding machines, optical disc molding machines, and super precision molding systems. Its die-casting machines comprise electric servo control die-casting machines, electric servo-driven die-casting machines, and hydraulic die-casting machines with multi-injection systems. The company was formerly known as Toyo Machinery & Metal Co., Ltd. and changed its name to TOYO INNOVEX Co., Ltd. in April 2025. TOYO INNOVEX Co., Ltd. was incorporated in 1925 and is headquartered in Akashi, Japan.",756.0,13590664192.0,JPY,JPX,664.0,665.0,yfinance,2025-10-24
6209,NPR-Riken Corporation,NPR-RIKEN CORPORATION,Consumer Cyclical,Auto Parts,Japan,https://www.npr-riken.co.jp,"NPR-Riken Corporation, together with its subsidiaries, manufactures and sells automobile engine parts, marine engine parts, and other products in Japan and internationally. It operates through the Automotive & Industrial Machinery Parts Business and Plumbing & Construction Equipment Business segments. The company offers automotive parts, including piston rings, camshafts, valve seat inserts, cylinder liners, and other parts for internal combustion engines, as well as casting parts for car bodies and seal rings for transmissions. It also provides piston rings used in the main engines for propulsion of large container vessels and seal rings for generator facilities and industrial equipment; piping products for lifelines, disaster prevention systems, and plants; and metal injection molding products. In addition, the company offers thermal engineering products, such as PYROMAX metallic heating element and PYROMAX SUPER ceramic heating element; electromagnetic compatibility products that include anechoic chambers and other products for measuring electromagnetic waves; medical equipment comprising the NiFreeT, a titanium tantalum alloy for bio-implantable devices; and exterior parts for recreational vehicles and infrastructure products that include generators, toilets, and air conditioners. The company was incorporated in 2023 and is headquartered in Tokyo, Japan. NPR-Riken Corporation operates as a subsidiary of Npr-Riken Corporation.",6809.0,85308702720.0,JPY,JPX,3175.0,3165.0,yfinance,2025-10-24
6208,"Ishikawa Seisakusho, Ltd.",ISHIKAWA SEISAKUSHO,Industrials,Specialty Industrial Machinery,Japan,https://www.ishiss.co.jp,"Ishikawa Seisakusho, Ltd. engages in paper converting machinery business. Its products include corrugated cardboard box printing machines, cardboard printing machines, cardboard box making machines, textile machinery, and defense machines. The company was formerly known as Ishii Iron Works and changed its name to Ishikawa Seisakusho, Ltd. in July 1938. Ishikawa Seisakusho, Ltd. was founded in 1920 and is headquartered in Hakusan, Japan.",526.0,11379789824.0,JPY,JPX,1784.0,1760.0,yfinance,2025-10-24
6203,"Howa Machinery, Ltd.",HOWA MACHINERY LTD,Industrials,Specialty Industrial Machinery,Japan,https://www.howa.co.jp,"Howa Machinery, Ltd. engages in the manufacture and sale of machine tools, pneumatic and hydraulic equipment, electronic machines, sweepers, metal joinery fittings, firearms, construction materials, and construction machinery in Japan. The company's machine tools include machining centers, transfer lines, and standard machine tool units for transfer lines; and pneumatic and hydraulic equipment comprises power chucks, rotating cylinders, rod less slit and magnetic type cylinders, hydraulic and pneumatic clamp cylinders, hydraulic jig cylinders, rotary actuators, and hydraulic cylinders. It also provides electronic machines, which include exposure systems for printed circuit boards, ceramic green sheet-related equipment, and testing systems for mounted circuit boards; sweepers used for cleaning in streets, factories, and public and leisure facilities; and sporting rifles. The company was formerly known as Howa Heavy Industries, Ltd. and changed its name to Howa Machinery, Ltd. in 1945. Howa Machinery, Ltd. was incorporated in 1907 and is headquartered in Kiyosu, Japan.",739.0,17620656128.0,JPY,JPX,1461.0,1467.0,yfinance,2025-10-24
6201,Toyota Industries Corporation,TOYOTA INDUSTRIES CORP,Industrials,Farm & Heavy Construction Machinery,Japan,https://www.toyota-industries.com,"Toyota Industries Corporation manufactures and sells textile machinery, materials handling equipment, automobiles, and automobile parts in Japan, the United States, and internationally. It operates through the Automobile, Materials Handling, and Textile Machinery segments. The company provides internal combustion telematics, lift truck training, and end-to-end warehouse solutions, as well as electric lift trucks comprising reach trucks, pallet jacks, pallet stackers, sit-down and stand-up counterbalanced lift trucks, order pickers, and turret trucks under the TOYOTA, RAYMOND, and CESAB brands. It also offers vehicles; engines, including engines for automobiles, industrial engines, foundry parts, and turbochargers; car air-conditioning compressors comprising electric compressors, continuous variable-displacement type and fixed-displacement type compressors, aluminum die-cast products, and products for fuel cell electric vehicles; car electronics, such as DC-DC converters, DC-AC inverters, and on-board chargers; batteries; and stamping dies. In addition, the company develops, manufactures, and markets textile machinery, including weaving and spinning machineries. Toyota Industries Corporation was incorporated in 1926 and is headquartered in Kariya-shi, Japan.",79454.0,5023944146944.0,JPY,JPX,16720.0,16695.0,yfinance,2025-10-24
6200,"Insource Co., Ltd.",INSOURCE CO LTD,Consumer Defensive,Education & Training Services,Japan,https://www.insource.co.jp,"Insource Co., Ltd. provides various lecturer dispatch type training, open lecture, and other services in Japan. It offers on-site training; open seminars; IT services; and engages in other businesses, such as e-learning/video production, online seminar support services, consulting services, DX promotion support, AI/introduction support, and staffing and recruitment services. Insource Co., Ltd. was founded in 2002 and is headquartered in Tokyo, Japan.",476.0,77057400832.0,JPY,JPX,918.0,937.0,yfinance,2025-10-24
6199,"SERAKU Co., Ltd.",SERAKU CO LTD,Technology,Information Technology Services,Japan,https://www.seraku.co.jp,"SERAKU Co., Ltd. operates as internet system integrator in Japan. The company offers digital transformation services, including cloud technologies and cybersecurity for protecting the information assets of companies, IoT service, AI and data science, robotic process automation, and Midori cloud; maintenance and operation service of 24-hour/365-day on SERAKUs IoT cloud support center; and customer success solutions business for the use of Salesforce. It also provides Midori cloud and farm cloud services to support in agriculture and fisheries sectors; and system integration services, such as IT infrastructure and cloud technologies, digital creative, web operations, web system development, and other services. In addition, the company provides mechanical design engineering services, such as engineer dispatch, commissioned contracting, and engineer training services for design and development centered on CAD and drafting technology. SERAKU Co., Ltd. was incorporated in 1987 and is headquartered in Tokyo, Japan.",,20498735104.0,JPY,JPX,1534.0,1531.0,yfinance,2025-10-24
6198,"CAREER CO., LTD.",CAREER CO LTD,Industrials,Staffing & Employment Services,Japan,https://careergift.co.jp,"CAREER CO., LTD. provides human resources services for aging society in Japan. The company engages in general worker dispatch, outsourcing, recruitment consulting and advertisement, business contract; and paid employment placement businesses. It also offers staffing services for nurses and caregivers who support these services, staff introductions, and home-visit care services; employment support services for people with disabilities; HR tech services; and temporary staffing services. CAREER CO., LTD. was founded in 2009 and is headquartered in Tokyo, Japan.",317.0,2360253440.0,JPY,JPX,278.0,276.0,yfinance,2025-10-24
6197,Solasto Corporation,SOLASTO CORPORATION,Healthcare,Medical Care Facilities,Japan,https://www.solasto.co.jp,"Solasto Corporation provides medical outsourcing services to medical institutions in Japan. It operates through the Medical Business, Nursing Care Business, Children's Business, and Others segments. The Medical Business segment offers medical administration, medical affairs, and hospital management support services, as well as various surveys and analyses in the fields of medical administration and hospital management, document preparation, lectures and training, and educational courses on medical administration services. Its Nursing Care Business segment provides nursing care services, including nursing homes, residential nursing homes, and serviced housing for the elderly, as well as day care and home help services. The Children's Business segment offers childcare services, such as licensed, certified, and small-scale childcare centers, as well as childcare centers for recovering children. Its Others segment operates its smart hospital business that provides remote medical fee billing services to medical institutions. Solasto Corporation was formerly known as N.I.C Corporation. The company was founded in 1965 and is headquartered in Tokyo, Japan.",33616.0,48301977600.0,JPY,JPX,526.0,525.0,yfinance,2025-10-24
6196,"Strike Company,Limited",STRIKE COMPANY LTD,Financial Services,Capital Markets,Japan,https://www.strike.co.jp,"Strike Company,Limited provides mergers and acquisitions brokerage services for small and medium-sized companies in Japan. It offers enterprise valuation service, corporate evaluation and consulting, financial consulting, and pre-marketing services, as well as operates SMART M&A market. The company was incorporated in 1997 and is headquartered in Tokyo, Japan.",368.0,81995923456.0,JPY,JPX,4270.0,4215.0,yfinance,2025-10-24
6195,"Hope, Inc.",HOPE INC,Communication Services,Advertising Agencies,Japan,https://www.zaigenkakuho.com,"Hope, Inc. provides advertising services to local governments and private companies. The company provides advertisement services; Jichitai Works, an administrative magazine that is used to develop business for local governments; Jichitai Works HA × SH, a platform for services to local governments; BtoG sales support services; Machiiro, a public relations paper issued by local governments for free; and Jichitai Works Free Business Card, a service that allows local government employees to create business cards for free. The company was incorporated in 1993 and is based in Fukuoka City, Japan.",204.0,2853855232.0,JPY,JPX,194.0,197.0,yfinance,2025-10-24
6194,"Atrae, Inc.",ATRAE INC,Industrials,Staffing & Employment Services,Japan,https://atrae.co.jp,"Atrae, Inc. plans, develops, and manages job information websites in Japan. It operates in two segments, People Tech and Sports Tech. The company offers Green, a contingency-based recruitment media that matches job seekers who wish to change jobs with hiring companies on the internet; Wevox, an organizational improvement platform that promotes the utilization and retention of human resources by visualizing engagement; and Yenta, a matching application that uses artificial intelligence to create encounters between business people. It also establishes a professional basketball club, Altiri Chiba in Chiba City. Atrae, Inc. was incorporated in 2003 and is headquartered in Tokyo, Japan.",109.0,16458368000.0,JPY,JPX,721.0,721.0,yfinance,2025-10-24
6193,"Virtualex Holdings, Inc.",VIRTUALEX HOLDINGS INC,Technology,Information Technology Services,Japan,https://www.vx-holdings.com,"Virtualex Holdings, Inc., through its subsidiaries, offers consulting and outsourcing services in Japan and internationally. The company engages in the development of CRM software; and provision of operational base for contact center outsourcing and BPO services. It also offers web system; educational solutions; research and development of software, such as AI, etc.; IT services, including onsite team engineering, offshore development, and IT operation outsourcing services; and engages in investigation and research of IT solutions. The company was formerly known as Virtualex Consulting, Inc. and changed its name to Virtualex Holdings, Inc. in October 2017. Virtualex Holdings, Inc. was incorporated in 1999 and is headquartered in Tokyo, Japan.",380.0,3108944128.0,JPY,JPX,1105.0,1094.0,yfinance,2025-10-24
6191,AirTrip Corp.,AIRTRIP CORP,Consumer Cyclical,Travel Services,Japan,https://www.airtrip.co.jp,"AirTrip Corp. engages in the online travel agency business in Japan. The company operates AirTrip, a website that allows to compare and book domestic and international travel content; and offers domestic and international airline tickets, and hotel products to other media outlets as travel content. It also offers inbound travel agency services and Wi-Fi rental router rental services for tourists visiting Japan; and e-mail magazine distribution, live distribution, and the web media services. In addition, the company provides Kanzashi Cloud, a comprehensive accommodation plan management tool; and Wakizashi Cloud, an automation tool for cancellation fee collection. Further, it engages in IT offshore development, and investment businesses. The company was formerly known as Evolable Asia Corp. and changed its name to AirTrip Corp. in January 2020. AirTrip Corp. was incorporated in 2007 and is based in Tokyo, Japan.",396.0,20159510528.0,JPY,JPX,900.0,902.0,yfinance,2025-10-24
6190,"PhoenixBio Co., Ltd.",PHOENIXBIO CO LTD,Healthcare,Biotechnology,Japan,https://www.phoenixbio.co.jp,"PhoenixBio Co., Ltd. provides contract study services for drug discovery and development primarily in Japan. The company uses PXB-mouse, a chimeric mouse with a humanized liver for use in drug development experiments; and in vitro studies using fresh human hepatocytes taken from PXB-cells. The chimeric mouse model with a humanized liver is used for in vivo studies in gene therapeutics, NASH/NAFLD drug development programs, anti-viral therapeutic tests, DMPK/toxicity studies, and custom transplantations. The company was founded in 2002 and is headquartered in Higashihiroshima, Japan.",69.0,2035097984.0,JPY,JPX,500.0,521.0,yfinance,2025-10-24
6189,Global Kids Company Corp.,GLOBAL KIDS COMPANY CORP,Industrials,Specialty Business Services,Japan,https://www.gkids.jp,"Global Kids Company Corp. provides child-rearing support services in Japan. The company operates licensed nurseries and unlicensed nurseries; and after-school day care centers and children's houses. It operates 188 facilities, including 154 central government licensed nursery schools; local government licensed nursery schools or centers for early childhood education and care; 11 after-school day care centers or children's houses; and child developmental support facilities in Tokyo, Kanagawa, Chiba, Saitama, and Osaka areas. The company was formerly known as Global Group Corp. and changed its name to Global Kids Company Corp. in April 2019. Global Kids Company Corp. was founded in 2006 and is based in Tokyo, Japan.",2825.0,7089897472.0,JPY,JPX,746.0,750.0,yfinance,2025-10-24
6186,"Ichikura Co., Ltd.",ICHIKURA CO LTD,Consumer Cyclical,Personal Services,Japan,https://www.ichikura.jp,"Ichikura Co., Ltd. engages in the kimonos business in Japan. The company sells and rents kimonos and furisode, as well as accessories, such as related jewelry and zori sandals and bags through retail stores and mail-order; and provides pre-coming-of-age ceremony photography, and dressing and makeup services, as well as operates kimono-wearing classes. It also operates wedding halls; drafts and manages wedding ceremonies and receptions; and rents party and wedding dresses at directly managed ceremony halls. The company was incorporated in 1991 and is headquartered in Saitama, Japan.",653.0,2150326272.0,JPY,JPX,390.0,385.0,yfinance,2025-10-24
6185,SMN Corporation,SMN CORPORATION,Communication Services,Advertising Agencies,Japan,https://www.so-netmedia.jp,"SMN Corporation engages in digital marketing business in Japan. The company offers VALIS-Engine, an AI engine; Logicad, a demand side platform; and VALIS-Cockpit, a marketing analytics tool. It also provides data collection and analysis, advertising management, and content-based marketing solutions for agencies and advertisers; and creates and distributes ad content for SSPs and media outlets. In addition, the company offers marketing solutions to support advertisation on the web portal of ISP So-Net. The company was incorporated in 2000 and is headquartered in Tokyo, Japan. SMN Corporation operates as a subsidiary of Sony Network Communications Inc.",234.0,6730587136.0,JPY,JPX,461.0,471.0,yfinance,2025-10-24
6184,"Kamakura Shinsho, Ltd.",KAMAKURA SHINSHO LTD,Consumer Cyclical,Personal Services,Japan,https://www.kamakura-net.co.jp,"Kamakura Shinsho, Ltd. operates a portal site that provides information services related to end of life in Japan. It offers funerals, graves, altar, inheritance services. It also engages in real estate and insurance consulting business. The company was founded in 1979 and is headquartered in Tokyo, Japan.",178.0,21429622784.0,JPY,JPX,578.0,574.0,yfinance,2025-10-24
6183,"BELLSYSTEM24 Holdings, Inc.",BELLSYSTEM24 HOLDINGS INC,Industrials,Specialty Business Services,Japan,https://www.bell24.co.jp/ja/,"BELLSYSTEM24 Holdings, Inc. provides outsourcing, technology, and consulting services related to customer relationship management solutions (CRM) primarily in Japan. It offers temporary staffing, paid job placement, and CRO services related to CRM solutions. The company also engages in the planning, production, and sale of various contents using the Internet and other media and other related services. BELLSYSTEM24 Holdings, Inc. was founded in 1982 and is headquartered in Tokyo, Japan.",40000.0,99399696384.0,JPY,JPX,1337.0,1330.0,yfinance,2025-10-24
6182,MetaReal Corporation,METAREAL CORPORATION,Technology,Information Technology Services,Japan,https://www.metareal.jp,"MetaReal Corporation develops, administers, and sells AI automatic translation services. It offers AI and professional translation services; wearable devices for construction industry; xR system; AIaaS; virtual overseas travel business for C-to-C field; and VR-related products and solutions. It also provides AI generation; metaverse services; crowdsourcing services; translation and interpretation services; and corporate in-house language training services. The company was formerly known as Rozetta Corp. and changed its name to MetaReal Corporation in September 2021. MetaReal Corporation was incorporated in 1952 and is headquartered in Tokyo, Japan.",229.0,5705086464.0,JPY,JPX,524.0,517.0,yfinance,2025-10-24
6181,Tameny Inc.,TAMENY INC,Consumer Cyclical,Personal Services,Japan,https://tameny.jp,"Tameny Inc. provides marriage information services in Japan. It offers marriage consultation and hunting party, and matching app; wedding production and photo, and wedding after-party production; post-marriage support services, and marriage hunting; and regional revitalization services, as well as insurance agent services. The company was formerly known as Partner Agent, Inc. and changed its name to Tameny Inc. in September 2020. Tameny Inc. was founded in 2004 and is headquartered in Tokyo, Japan.",340.0,3725986304.0,JPY,JPX,116.0,118.0,yfinance,2025-10-24
6180,GMO Media Inc.,GMO MEDIA INC,Communication Services,Internet Content & Information,Japan,https://www.gmo.media,"GMO Media Inc., together with its subsidiary, GMO Beauty, Inc., engages in the media, solutions, and content businesses in Japan, Singapore, and internationally. The company develops and operates Internet media comprising Coeteko, an education and learning-related media business that provides options for education and skill development; Kirei Pass that allows users to receive cosmetic medical treatments, as well as for searching and making reservations at clinics; Point Town through which users can earn points for free by playing games, answering surveys, and taking other actions; Gesoten, an HTML5 game platform; Easy Game Box, which provide casual HTML5 games; Kumapon, a coupon site; Pre-novel, a novel posting service for reading and writing conversational stories; and Blockchain Game Info, a blockchain game information media that delivers a range of content, including game introductions, strategy guides, and information for beginners. It also offers GMO Repeatas that supports the construction of point sites; Affi Town, which operates performance-based advertisement distribution services; Kirei Pass Connect, a digital transformation support tool for various in-clinic operations; Coeteco college, a sales and management service for instructors who want to sell courses online; and GIFCO, a tool for gift promotion campaign implementation, as well as creates and provides content that supports learning. The company was formerly known as GMO Mobile and Desktop, Inc. and changed its name to GMO Media Inc. in May 2005. The company was incorporated in 2000 and is based in Shibuya-ku, Japan. GMO Media Inc. is a subsidiary of GMO internet group, Inc.",214.0,10383826944.0,JPY,JPX,5790.0,5860.0,yfinance,2025-10-24
6178,"Japan Post Holdings Co., Ltd.",JAPAN POST HLDGS CO LTD,Financial Services,Banks - Regional,Japan,https://www.japanpost.jp,"Japan Post Holdings Co., Ltd. provides postal, banking, and insurance services in Japan. It operates through the Postal and Logistics Business, Post Office Counter Business, International Logistics Business, and Real Estate Business segments. The company engages in the postal, banking counter, and insurance counter operations; sale of documentary stamps; operations consigned by local government entities; and provision of other bank, and life and non-life insurance agency services. It also provides domestic distribution and delivery services; and merchandise sale services, as well as international air cargo transport and agency services. In addition, undertakes logistics services, such as parcel and mail delivery; and handles regular savings, fixed amount and term savings, payments, over-the-counter sales of government bonds, and investment trusts. Further, it is involved in the catalogue sales business through internet and direct mail; sales and issuance of bus tickets; issuance of official certificates; business related to lottery tickets, and conclusion and modification of broadcasting reception contracts; operation of a hospital and a recreational center; development and leasing of office buildings, commercial facilities, and residential properties, as well as the management of rental buildings; fund management; and sales of government bonds. Additionally, it provides annuity, cancer care, automobile, and personal injury insurance; life support services; ATM partnership services; asset management and lending services; foreign exchange services; regional transportation, warehousing management, resources, and government logistics services; freight and forwarding transportation, and truck transportation; investment trusts and other asset management products; credit card and mortgage brokerage services; and remittance and settlement services, and public pensions. Japan Post Holdings Co., Ltd. was founded in 1871 and is headquartered in Tokyo, Japan.",218718.0,4155076247552.0,JPY,JPX,1447.5,1449.0,yfinance,2025-10-24
6177,AppBank Inc.,APPBANK INC,Communication Services,Advertising Agencies,Japan,https://www.appbank.co.jp,"AppBank Inc. engages in media, rights management, and advertising platform businesses in Japan. The company offers iPhone applications, iPhone cases, accessories, and iPhone related news through AppBank.net site; game strategy media, including hit puzzle RPG Puzzle & Dragons capture media and capture media for pull hunting monster strike; and strategies for games and SNS. It also operates YouTube channels Max Murai and Studio Murai that uploads gameplay videos; sells banner advertisements and article advertisements; and manages video content-related rights. AppBank Inc. was founded in 2008 and is based in Tokyo, Japan.",36.0,4088246272.0,JPY,JPX,206.0,195.0,yfinance,2025-10-24
6176,Brangista Inc.,BRANGISTA INC,Communication Services,Publishing,Japan,https://www.brangista.com,"Brangista Inc. produces and publishes e-magazines primarily in Japan. The company publishes e-magazines, such as Tabiiro, a travel e-magazine; and operates TravelNote, which provides information on domestic and overseas travel, tourist spots, restaurants, hotels, etc., as well as offers services, such as posting advertisements in electronic magazines and commissioned production of electronic magazines. It also offers website creation and operation services, as well as other services comprising consulting, page creation, analysis, promotion, etc.; solutions to Japanese and local companies operating in Taiwan; and promotional tools that allow the user to use photos and videos of famous talents for a fixed monthly fee. The company was incorporated in 2000 and is headquartered in Tokyo, Japan.",317.0,10729199616.0,JPY,JPX,768.0,766.0,yfinance,2025-10-24
6174,"Dentas Co., Ltd.","6174.T,0P00016NYQ,0",,,Japan,,,,898880000.0,JPY,JPX,,,yfinance,2025-10-24
6173,Aqualine Ltd.,AQUALINE LTD,Industrials,Specialty Business Services,Japan,https://www.aqualine.jp,"Aqualine Ltd. provides emergency repair services for water supply products to individual and corporate clients in Japan. It offers a range of services, including unclogging blocks in toilets, kitchens, washrooms, and bathrooms; repairing leaks; selling water supply products; pipe-laying within homes and apartments; and renovating water supply systems, as well as customer-oriented services, such as dedicated customer call centers and on-site customer visits. The company also provides mineral water under the aqua-aqua brand name; and water dispenser services. The company was founded in 1995 and is based in Hiroshima, Japan.",64.0,2135011712.0,JPY,JPX,301.0,306.0,yfinance,2025-10-24
6171,C.E.Management Integrated Laboratory Co.Ltd,C.E.MANAGEMENT INTEGRATED LABOR,Industrials,Engineering & Construction,Japan,https://www.dksiken.co.jp,"C.E.Management Integrated Laboratory Co.Ltd provides services in the areas of civil engineering and construction in Japan. The company conducts geological surveys to obtain ground information for the construction for civil engineering structures and buildings; surveys and diagnosis of various infrastructures; disaster prevention systems, including the installation of debris flow warning systems, automatic monitoring systems, and measurement equipment to ensure safety of construction sites; and ground survey services, such as conducting of surveys and tests in various situations comprising quality control, form control, and data provision. It also provides environmental research services that include surveys and tests on the natural environment, which comprise soil against environmental pollution concerned about human body and nature impact; and non-destructive testing services, including investigation and diagnosis of social infrastructures, such as roads, railways, ports, airports, water, gas, and electricity, as well as buildings and condominiums. In addition, the company offers survey and design services comprising slope stability analysis consulting, pollution diffusion analysis, and drawing preparation services; and undertakes soil purification and ground reinforcement works that include forming a reinforcing body in the ground that secures stable strength and residential environment. C.E.Management Integrated Laboratory Co.Ltd was incorporated in 1985 and is headquartered in Chikuma, Japan.",525.0,6697852928.0,JPY,JPX,471.0,473.0,yfinance,2025-10-24
6168,One Group Corp.,"6168.T,0P0001MKI9,0",,,Japan,,,,379084864.0,JPY,JPX,,,yfinance,2025-10-24
6167,"Fuji Die Co.,Ltd.",FUJI DIE CO LTD,Industrials,Tools & Accessories,Japan,https://www.fujidie.co.jp,"Fuji Die Co.,Ltd. engages in the manufacture and sale of wear-resistant tools in Japan and internationally. The company offers cemented carbide, tungsten carbide, hard metal tools, etc. for metalworking, precision processing, and machining applications. Its products include drawing dies and mandrels; hot extrusion dies; cold roll forming rolls; rolls for hot rolling mill; grooved plugs and rolls; dies and punches for can tooling; mold parts for optical lenses; powder compacting molds; blanking, drawing, and forming dies and punches; forging and electronic parts dies and punches; corrosion resistance and nonmagnetic molds; mechanical-seals; kneading and extruding parts; tools for high-pressure equipment; slitting and rotary knifes; electrodes of copper-tungsten alloy for EDM; diamond grinding and vacuum chucking tools; self-lubricating composites; peripheral materials; gauges; resistance heating electrode; and radiation shielding materials. The company was founded in 1949 and is headquartered in Tokyo, Japan.",1090.0,16907966464.0,JPY,JPX,854.0,860.0,yfinance,2025-10-24
6166,"Nakamura Choukou Co., Ltd.",NAKAMURA CHOUKOU CO LTD,Industrials,Specialty Industrial Machinery,Japan,https://www.nakamura-gp.co.jp,"Nakamura Choukou Co., Ltd. develops, manufactures, and sells precision equipment, chemical fiber spinning nozzles, electronic material slicing peripheral products, and material science products in Japan. It also offers DINA-PRISM, a diamond wire cutting tool for the slicing process of electronic materials used in solar batteries, LEDs, etc., and PHX-01, a diamond wire manufacturing equipment; and high-precision equipment comprising wear-resistant parts for use in the manufacturing of bearings, electronics, and machine tools, adsorption nozzles that are used to pick and place electronic parts, automatic nozzle cleaners for electronic part adsorbing nozzles, and micro reactor items, including automated flow reactors, micromixers, and mass flow controllers for gaseous reagents. In addition, the company designs, manufactures, and sells spinnerets, precision parts, and machinery units for synthetic and chemical fibers, and meltblown and spunlace nonwoven fabrics; manufactures and sells industrial equipment, such as shower plates, fuel injectors, and medical devices, as well as filters; and sells spinneret cleaning equipment and detergents. Further, it develops method to produce nano-sized zeolite powder. Nakamura Choukou Co., Ltd. was founded in 1954 and is headquartered in Sakai, Japan.",140.0,3262185984.0,JPY,JPX,296.0,294.0,yfinance,2025-10-24
6165,"Punch Industry Co., Ltd.",PUNCH INDUSTRY CO LTD,Industrials,Tools & Accessories,Japan,https://www.punch.co.jp,"Punch Industry Co., Ltd. manufactures and sells mold and die components in Japan and internationally. The company offers components for plastic molds, such as ejector pins and sleeves; center and core pins; date stamps/stoppers for cavity insert; angular pins/locking blocks; slide cores/guide rails; sprue bushings/locating rings; runner, gate, and ejector space components; mold and die opening controllers; cooling and heating items; positioning and leader components; die opening controllers; screws and mold accessories; coil springs; and electrodes and chemical products. It also provides components for press molds, including punch guide bushings; punches and dies for forming; special shaped, precision, and carbide punches and dies; retainers; stripper bolts; related components of misfeed sensors; coil and urethane springs; stripper guide pins and bushings; guide posts and bushings for die sets; components for guide lifters, holder guide post sets, automobile dies, and transfer dies; hooks and components for die storage; and cam units and wear plates. In addition, the company offers special order parts. The company's dies are used in a range of industries such as automobiles, and electrical and electronic equipment; plastic mold products are used in manufacturing plastic products, including exterior parts of plastic models and mobile phones; and press dies that are used to manufacture metal components, which include housing of batteries and car body panels. Punch Industry Co., Ltd. was incorporated in 1975 and is headquartered in Tokyo, Japan.",3463.0,11417506816.0,JPY,JPX,415.0,417.0,yfinance,2025-10-24
6161,Estic Corporation,ESTIC,Industrials,Specialty Industrial Machinery,Japan,https://www.estic.co.jp,"Estic Corporation designs, manufactures, and sells electric power tools, industrial robots, and automatic assembly lines in Europe, Africa, Asia, Oceania, and the Americas. The company's products include handheld nutrunners; fixtured nutrunners; automated machine; robotic tightening; tracer arm; servo press; and other custom-made solutions. Estic Corporation was incorporated in 1993 and is headquartered in Moriguchi, Japan.",230.0,10166980608.0,JPY,JPX,1021.0,1026.0,yfinance,2025-10-24
6159,"Micron Machinery Co., Ltd.",MICRON MACHINERY CO LTD,Industrials,Specialty Industrial Machinery,Japan,https://www.micron-grinder.co.jp,"Micron Machinery Co., Ltd. manufactures and sells grinding machines in Japan. The company's products include production automation, and centerless, and internal grinders. It also exports its products. The company was formerly known as Nakagawa Seiki Seizo Co., Ltd. and changed its name to Micron Machinery Co., Ltd. in May 1968. The company was founded in 1958 and is headquartered in Yamagata, Japan.",,8197508096.0,JPY,JPX,1748.0,1748.0,yfinance,2025-10-24
6158,"Waida Mfg. Co.,Ltd.",WAIDA MFG CO LTD,Industrials,Specialty Industrial Machinery,Japan,https://www.waida.co.jp,"Waida Mfg. Co.,Ltd. operates in the mold-related and the cutting tool-related industry in Japan, China, rest of Asia, Africa, Europe, and the United States. It offers various grinders, including profile, jig, grooving insert, digital profile, wafer surface, and milling tool grinders, as well as HAAS Multigrind grinding centers; and automatic chart marking systems. The company was founded in 1933 and is headquartered in Takayama, Japan.",196.0,5724569088.0,JPY,JPX,880.0,876.0,yfinance,2025-10-24
6157,"NS Tool Co., Ltd.",NS TOOL CO LTD,Industrials,Tools & Accessories,Japan,https://www.ns-tool.com,"NS Tool Co., Ltd. manufactures and sells cutting tools in Japan. The company offers micro end mills; micro drills; end mills for aluminum and resin; long neck end mill series for copper electrode; flat drills; and thread mill. It provides solid carbide end mills for hi-tech industries. The company was formerly known as Nisshin Kogu Seisakusho Co., Ltd. and changed its name to NS Tool Co., Ltd. in 1991. NS Tool Co., Ltd. was founded in 1954 and is headquartered in Tokyo, Japan.",358.0,19486558208.0,JPY,JPX,782.0,784.0,yfinance,2025-10-24
6156,A-One Seimitsu Inc.,A-ONE SEIMITSU LTD,Industrials,Tools & Accessories,Japan,https://www.a-one-seimitsu.co.jp,"A-One Seimitsu Inc. produces and sells collet chuck products. The company operates in three segments: Collet Chuck Division, Cutting Tool Division, and Automatic Lathe Cam Division. It offers collet chuck/guide bushes used in automatic lathes, general industrial machines, and special machines; re-grinds special cutting tools; cams used in automatic lathes and dedicated machines; and re-polishing and regrinding of cutting tools used in cutting processes. The company was founded in 1965 and is headquartered in Fuchu, Japan.",109.0,8961106944.0,JPY,JPX,1785.0,1784.0,yfinance,2025-10-24
6155,"Takamatsu Machinery Co., Ltd.",TAKAMATSU MACHINERY CO,Industrials,Specialty Industrial Machinery,Japan,https://www.takamaz.co.jp,"Takamatsu Machinery Co., Ltd. manufactures and sells machine tools. It offers CNC lathes, collet chucks, automobile part machines, IT-related manufacturing equipment, food processing machines, etc. Takamatsu Machinery Co., Ltd. was founded in 1948 and is headquartered in Hakusan, Japan.",547.0,5255985152.0,JPY,JPX,488.0,475.0,yfinance,2025-10-24
